book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
658,278,3,18128,83,1,8,2009,92,4
1432,203,4,2688,105,7,35,2015,74,6
780,258,5,7636,345,5,26,2012,191,2
802,136,7,10339,474,2,20,2010,26,1
1452,135,8,2117,552,5,6,2020,126,1
915,353,8,13703,680,3,48,2019,30,6
1566,406,2,8873,252,3,42,2015,120,3
716,79,2,7600,115,1,19,2008,84,7
1504,138,2,17910,402,7,40,2008,61,7
2884,209,1,29487,530,9,34,2000,11,7
2822,434,9,14627,516,5,41,2007,160,2
355,289,3,29490,435,5,32,2020,160,2
590,167,4,20116,623,5,37,2020,45,5
2494,93,4,8071,458,9,22,2006,54,3
2497,223,9,3248,621,1,31,2012,161,6
850,273,10,15115,412,9,2,2001,1,3
966,436,9,12099,666,5,3,2019,73,1
2990,434,6,29304,208,3,48,2015,110,4
1869,375,8,24435,333,3,4,2004,84,7
2921,397,4,12161,587,7,27,2013,133,7
1963,344,1,924,351,7,19,2015,175,7
1087,154,2,27941,572,10,26,2014,103,3
1130,427,6,28546,102,1,24,2014,93,3
555,136,10,17560,244,3,12,2013,137,2
1305,411,3,8792,417,10,26,2010,61,3
1767,341,1,13926,547,4,11,2001,171,2
509,104,10,2530,76,2,23,2013,24,1
123,255,9,19849,675,5,37,2017,181,4
703,279,7,24392,647,9,45,2012,86,6
659,390,4,389,347,4,42,2016,119,3
558,224,8,19943,603,4,19,2014,7,7
1292,389,5,11054,365,6,19,2004,88,1
1278,9,6,9798,280,6,5,2021,56,5
1903,302,8,16371,162,2,14,2006,120,4
778,296,2,29781,648,6,29,2014,25,3
1290,130,8,12743,365,3,45,2013,165,6
1965,142,1,9022,406,7,32,2021,140,5
1419,146,6,22033,308,4,21,2017,80,5
300,428,1,17336,581,1,9,2015,73,4
2389,244,2,29455,429,10,31,2006,55,2
1249,10,2,6820,148,3,26,2009,27,4
1967,346,7,16172,270,8,24,2011,111,6
1575,228,5,13074,194,3,41,2017,29,6
1411,241,9,10215,557,10,43,2019,164,3
618,165,4,21555,599,10,33,2017,152,2
672,39,6,22016,638,3,19,2018,82,2
2923,156,7,29502,614,1,8,2007,107,5
945,447,3,17975,324,1,33,2003,63,4
1826,364,10,10649,513,10,48,2018,45,6
1516,218,8,27868,446,3,40,2021,154,6
872,405,9,8274,191,1,47,2008,156,5
1609,392,8,21410,383,5,4,2000,15,6
1830,208,5,26564,573,5,25,2007,37,4
2895,106,2,29946,611,3,8,2001,65,3
742,350,5,11889,479,2,28,2004,128,7
1195,77,6,17665,223,8,29,2003,83,5
562,376,5,21489,691,9,38,2017,71,1
131,102,4,8732,371,1,27,2011,106,2
1829,143,6,10496,653,5,12,2013,8,6
1596,232,6,1401,564,1,8,2021,46,4
2852,120,3,10033,580,8,8,2016,114,2
2971,297,2,1330,420,6,44,2000,86,3
1073,70,6,27826,224,5,26,2012,109,2
1927,420,10,1084,184,6,13,2004,28,1
703,229,1,23181,444,5,33,2015,145,2
2893,195,5,5269,351,10,18,2013,25,2
1671,82,8,10246,153,9,4,2013,181,5
1882,238,1,17122,202,2,11,2010,35,3
1260,37,7,7631,134,8,31,2005,19,2
2730,50,1,19497,293,9,31,2020,119,5
1707,244,9,14044,212,4,10,2011,13,7
1788,84,9,627,173,2,46,2004,175,6
480,114,3,20157,145,6,11,2007,182,5
151,222,6,19681,122,3,50,2020,168,3
670,94,9,16198,308,10,20,2020,196,1
871,421,5,7236,598,10,16,2003,39,2
1028,415,2,22075,449,4,19,2000,97,7
200,292,1,15711,116,1,9,2020,18,2
2332,335,9,9893,533,7,36,2004,1,4
1492,366,6,25449,586,4,37,2005,196,6
2875,140,5,13819,558,3,17,2011,53,5
220,196,3,27091,150,8,31,2000,156,5
2478,7,1,17427,281,5,35,2015,111,6
2876,449,2,2720,494,5,16,2021,173,3
1788,369,5,23878,408,8,14,2018,110,2
1111,277,9,2260,194,9,34,2019,103,4
465,158,6,10545,310,1,47,2008,128,5
2653,266,5,21339,493,10,26,2018,82,2
1182,241,2,7153,254,10,42,2019,121,2
1868,188,8,12098,499,5,18,2003,21,4
2621,96,4,12680,108,10,36,2021,173,4
261,121,10,21803,651,4,45,2004,65,3
489,404,5,15097,140,9,21,2021,184,3
442,340,3,16239,624,7,39,2000,118,3
1844,282,8,20095,342,6,30,2016,61,4
483,396,10,26325,658,7,11,2007,135,2
1871,200,10,12437,688,4,10,2020,59,4
1422,105,1,15011,296,4,23,2017,177,6
730,269,7,16812,346,5,15,2005,83,2
2898,388,2,18759,398,6,31,2018,46,1
404,9,4,26838,364,8,15,2009,21,5
1628,158,6,19981,114,4,12,2008,114,3
1835,72,3,29812,669,6,14,2021,65,7
566,325,4,6862,598,4,35,2004,133,1
224,180,6,11512,618,3,9,2001,40,7
1943,412,6,343,676,8,21,2011,63,2
1766,58,1,29977,535,10,5,2021,127,4
930,90,7,21303,79,9,30,2005,119,3
1429,360,3,28666,165,6,10,2015,3,4
971,66,4,15630,601,10,28,2009,198,7
479,148,2,1011,638,10,30,2008,185,5
1799,355,3,19358,220,5,3,2004,88,1
1753,68,7,16712,499,7,45,2012,80,7
1855,83,4,26775,568,6,26,2006,40,5
306,286,10,20870,566,3,19,2006,131,4
1908,18,8,704,625,2,25,2017,119,7
2890,269,7,5763,152,3,35,2005,136,7
1437,391,3,8716,143,8,33,2004,168,5
2317,109,9,23685,370,3,34,2002,118,7
2973,161,9,29383,99,9,34,2020,50,3
2932,384,9,8452,671,7,29,2011,53,5
1704,63,2,20336,540,8,6,2006,13,6
1323,264,9,9039,406,8,12,2011,33,6
44,27,2,20269,655,5,41,2021,39,5
840,171,7,23329,344,5,16,2002,93,2
1872,353,8,14896,386,5,24,2019,193,4
870,236,8,6623,607,10,46,2021,130,4
1168,129,6,14274,421,5,22,2011,111,4
2478,44,7,22835,101,5,32,2008,132,5
1891,264,3,23852,112,6,9,2015,50,6
2440,215,2,3552,141,10,45,2010,42,4
2457,442,5,9683,197,7,26,2004,33,6
794,436,3,26987,328,4,3,2007,46,3
1753,318,7,13577,646,2,28,2015,11,3
1825,134,8,11125,580,7,22,2000,193,3
2529,136,7,19048,613,3,37,2001,73,5
1762,437,3,14249,626,1,28,2007,172,7
450,327,4,9418,82,6,7,2013,160,4
1261,79,9,21751,120,10,39,2007,39,7
1604,209,9,8847,314,3,38,2006,103,1
2003,16,10,29755,179,3,1,2014,115,4
532,29,3,6256,481,9,26,2018,111,6
992,299,4,15944,239,7,7,2001,196,1
1305,106,8,10052,149,3,38,2019,129,4
1327,167,7,25168,624,9,17,2015,115,3
2768,1,2,6145,75,2,34,2002,15,4
776,29,6,29449,597,3,17,2019,170,2
368,199,9,10838,310,7,42,2009,65,1
7,277,7,12735,516,6,11,2006,40,3
628,439,10,20674,307,4,22,2000,50,1
2905,97,1,23219,500,2,20,2011,16,1
2731,233,1,22401,76,3,13,2015,123,1
1858,435,3,8766,691,9,49,2008,177,2
2424,76,5,21996,597,7,4,2019,25,5
1676,240,4,1568,139,10,40,2011,136,7
1868,64,5,15017,243,5,7,2020,199,7
1371,349,8,13290,237,1,1,2012,122,4
139,368,10,28735,93,5,21,2013,67,6
342,18,8,27681,138,6,26,2001,91,6
75,165,9,9197,206,3,9,2012,159,5
37,114,4,21428,687,5,17,2016,110,6
1409,123,6,19412,306,10,2,2011,37,1
423,233,2,18584,220,7,50,2020,32,1
2936,395,8,2284,657,2,49,2016,40,7
35,313,4,13844,376,6,25,2012,10,4
1636,38,10,22198,155,3,11,2020,35,1
1872,221,5,20295,620,8,27,2003,192,3
723,90,8,1273,403,10,13,2021,119,6
2802,337,3,43,351,9,42,2005,113,7
2331,30,3,3949,413,3,11,2018,124,3
2127,414,7,9022,87,10,48,2009,185,6
670,125,8,3295,696,10,22,2019,41,6
1318,388,8,27139,526,3,35,2016,138,2
2008,273,2,6832,689,10,14,2013,118,5
2212,223,7,15534,561,9,38,2015,78,7
2753,137,5,963,335,9,37,2010,199,4
1133,310,10,5178,665,7,18,2008,30,1
954,2,4,13474,477,3,41,2016,103,2
226,352,7,13809,560,9,37,2020,178,5
151,73,3,18837,201,8,20,2013,142,7
2706,189,7,25485,254,9,31,2000,8,6
926,401,3,997,119,9,37,2008,16,2
2,7,4,1781,682,2,7,2001,87,1
1344,237,1,7265,123,9,27,2018,64,4
645,254,6,5177,299,6,47,2009,127,4
2538,310,2,15347,291,1,1,2012,198,1
2527,371,5,23334,647,5,23,2007,177,2
2516,383,10,29929,232,4,29,2017,104,4
815,100,9,643,609,9,31,2014,111,1
866,235,4,1585,154,3,39,2012,81,2
1087,197,5,28436,328,1,17,2015,36,7
832,246,4,2532,673,8,31,2013,117,6
1781,58,10,13747,681,5,4,2020,15,4
450,111,2,28777,388,5,40,2016,96,7
142,418,6,5761,213,4,22,2017,107,2
636,180,1,1438,356,10,47,2016,55,1
2873,172,4,23327,144,2,37,2002,103,4
1074,193,7,1453,144,5,1,2008,144,5
1829,171,9,15574,572,3,18,2005,87,3
477,221,2,22518,201,5,41,2009,70,3
2009,154,6,21,145,2,22,2003,153,2
1784,309,2,21544,696,1,39,2009,21,6
1823,238,4,12665,634,1,29,2019,133,7
1740,226,3,23302,180,4,15,2021,64,6
80,182,5,5856,574,7,6,2014,147,4
840,80,8,23317,376,6,18,2004,74,1
2147,44,3,1996,262,10,40,2017,10,3
188,57,7,601,539,1,15,2007,156,1
46,96,5,10305,674,7,23,2002,114,5
1222,274,2,12739,629,2,50,2018,25,3
1554,246,1,25824,140,9,50,2018,138,1
73,248,8,4297,561,6,43,2014,65,1
48,319,6,27771,225,2,35,2016,167,1
2042,72,2,6423,95,1,3,2012,132,4
197,207,6,12933,324,4,45,2004,117,7
2505,152,3,16037,622,3,40,2015,68,5
56,44,10,22567,542,7,14,2021,190,4
345,303,2,905,500,2,44,2017,175,7
46,4,7,24861,444,3,12,2009,67,1
2679,353,7,13521,113,4,48,2019,15,6
2985,91,1,26069,235,6,9,2011,12,1
121,363,8,28355,120,4,9,2020,154,1
803,421,1,27982,170,4,25,2012,33,4
665,103,5,26774,215,9,17,2012,185,3
178,285,6,14548,697,1,18,2004,117,6
121,318,3,3077,215,3,25,2014,178,4
1512,73,8,25839,186,8,37,2001,90,3
2851,196,5,27450,409,10,10,2020,184,5
1825,320,10,5460,546,9,14,2008,125,2
2397,135,4,9204,228,5,21,2003,199,6
2027,231,6,1557,233,7,8,2018,107,4
1724,133,9,27288,603,6,25,2010,190,5
1285,242,5,13568,358,5,36,2011,86,2
1279,351,3,20380,227,6,29,2017,122,4
2317,366,4,29208,601,5,21,2011,50,2
1257,273,9,21178,669,2,44,2002,118,5
1400,281,1,14557,230,8,36,2007,165,5
1703,298,6,16879,325,10,32,2016,168,7
2805,24,3,5506,346,1,26,2008,101,2
2474,20,10,23697,371,8,30,2018,103,2
1698,45,6,17868,493,8,17,2019,176,1
270,445,9,23997,641,2,16,2013,172,3
2786,149,10,29313,159,2,42,2014,182,3
2831,299,8,2031,118,4,29,2012,144,4
1515,316,10,4309,214,1,27,2014,124,4
1471,313,2,19804,652,9,36,2007,25,1
2832,243,1,9122,436,3,15,2007,193,6
319,44,1,10873,572,4,31,2008,12,7
1397,46,10,29481,367,7,25,2001,191,5
1986,407,9,20470,475,10,30,2006,11,6
1081,127,5,27206,640,7,38,2015,40,4
1283,112,3,10831,138,5,44,2014,165,4
429,239,8,12909,131,5,22,2016,15,6
1670,16,4,1908,579,8,2,2003,198,3
1587,271,4,6217,237,1,25,2016,86,3
2044,19,7,23170,292,2,33,2001,141,7
1097,12,7,14864,117,9,31,2018,50,2
415,382,6,9323,162,3,42,2011,66,6
340,161,10,20566,596,10,36,2004,60,4
92,116,5,16096,286,1,19,2019,93,7
1010,306,4,671,348,9,43,2020,74,5
641,437,3,6839,636,4,42,2009,188,4
2106,99,6,10344,646,4,8,2006,110,2
2900,213,2,9725,351,7,29,2011,160,2
378,343,7,19695,491,5,43,2007,3,3
1271,232,1,8784,327,8,38,2016,192,7
425,421,1,11654,138,9,47,2004,110,5
423,422,5,13977,605,10,18,2004,107,1
1731,94,2,4338,560,2,5,2019,158,4
128,288,10,18490,181,6,8,2005,194,2
2440,9,5,4019,416,4,19,2001,62,2
1435,360,6,10551,160,5,2,2018,90,3
2504,96,8,15750,312,9,41,2008,22,1
641,387,5,4496,661,5,34,2007,122,2
2636,301,10,9302,156,5,47,2011,114,7
1926,106,10,346,337,7,10,2000,70,4
2231,240,7,29902,125,8,28,2005,176,5
1591,413,8,20962,482,10,21,2000,132,4
2546,234,1,25005,167,1,23,2012,12,2
1634,265,3,6567,522,6,50,2011,84,5
2990,64,9,4426,121,8,47,2005,73,7
1594,27,8,21691,274,7,12,2001,37,2
1060,304,10,28245,587,4,47,2005,65,1
738,21,9,8608,175,1,25,2010,97,4
521,31,1,21747,109,7,50,2005,17,4
639,425,3,3516,241,7,35,2007,31,4
2479,331,9,14562,335,9,26,2001,104,4
775,406,2,3991,480,9,7,2004,107,5
1705,387,5,26313,294,5,41,2019,32,7
894,64,10,26903,680,3,4,2020,123,4
2730,326,6,9599,337,5,12,2005,183,1
679,419,10,7515,202,1,36,2012,25,6
1896,326,5,1983,353,7,5,2011,14,2
1461,442,2,514,576,9,19,2014,191,5
2461,182,10,24978,231,10,4,2021,155,3
1670,269,7,16203,233,2,23,2009,24,5
2687,257,4,20828,292,10,5,2003,96,3
2967,259,7,6007,297,8,32,2010,186,2
1980,226,1,8966,610,3,22,2018,41,7
115,133,7,22638,587,9,44,2021,118,1
1468,352,10,1984,80,9,9,2017,127,1
1298,57,4,13954,218,7,48,2012,78,2
1674,209,4,3417,479,1,37,2012,90,3
1644,48,4,15825,354,1,27,2021,132,2
1429,203,8,17803,311,1,13,2021,137,6
1395,286,5,26562,146,8,41,2016,78,3
1596,395,5,930,335,9,17,2009,103,6
536,188,10,13122,593,9,18,2014,2,7
698,141,7,10695,445,4,33,2003,144,5
1993,84,8,19428,541,5,47,2020,187,4
2061,20,6,25074,335,7,12,2001,120,1
385,370,10,503,354,5,39,2020,59,7
2985,11,2,2790,655,6,35,2008,130,6
2054,253,5,15784,566,6,30,2012,126,7
2967,276,9,16532,480,5,47,2021,51,5
1596,308,6,22968,176,7,21,2000,119,5
443,4,2,26723,510,8,21,2008,162,7
1174,322,10,7948,579,10,2,2006,168,3
1645,193,2,924,465,8,15,2002,170,3
1264,300,6,28633,307,10,25,2001,67,1
1719,315,5,21758,120,9,44,2018,167,7
1772,323,3,14364,125,2,12,2011,33,7
2325,310,2,18703,641,9,49,2013,168,2
818,299,10,12352,558,3,31,2017,17,2
482,55,5,21831,619,5,15,2013,84,7
2206,332,3,1499,254,1,27,2008,14,1
1773,254,1,20962,603,7,17,2014,110,1
1892,384,4,397,114,1,26,2009,86,3
1785,355,3,23370,468,2,19,2018,58,4
726,430,9,21696,428,9,8,2014,123,5
2896,207,3,24148,572,5,32,2007,121,1
35,234,7,5434,270,5,38,2002,57,7
2129,237,10,3895,624,10,47,2013,74,2
1555,369,4,6712,363,6,30,2002,163,1
1727,97,10,3642,540,4,19,2017,21,6
1565,265,10,9050,675,1,36,2000,122,3
1308,43,9,17827,457,1,10,2001,169,4
2188,289,1,3403,110,10,37,2015,144,5
228,210,3,3532,94,10,50,2010,18,1
884,131,6,7051,595,7,15,2016,96,3
328,28,2,15159,243,9,45,2006,173,4
1343,200,8,12208,307,7,29,2021,161,4
1243,9,9,17574,404,6,19,2019,68,2
1382,124,9,1205,323,5,27,2012,192,1
784,326,8,7692,385,10,9,2019,66,6
1529,342,8,3511,535,3,5,2006,152,6
2396,50,3,2961,575,4,15,2003,169,2
2747,183,1,10461,301,1,32,2007,78,1
681,83,6,12154,591,7,26,2011,48,1
2671,450,9,19531,409,6,26,2015,136,5
2470,431,1,11633,389,9,12,2013,47,3
1502,393,5,22685,335,8,38,2002,146,4
2213,410,3,11928,151,2,22,2014,86,4
2650,134,3,23769,568,1,36,2004,147,1
1770,387,9,20522,77,3,2,2009,183,4
1610,222,2,23525,590,7,33,2018,110,6
419,397,6,9611,369,5,49,2021,15,6
802,68,7,10616,320,10,28,2006,193,2
2780,231,1,3424,151,6,10,2004,13,3
911,342,4,22831,221,1,23,2015,27,4
436,214,3,13939,329,3,10,2018,49,7
2449,328,9,20525,339,2,1,2000,119,7
2209,335,5,2214,322,1,34,2004,39,1
1114,273,5,17315,696,6,20,2016,21,4
1624,332,10,19952,320,8,47,2003,91,1
681,350,9,959,427,5,31,2008,61,6
2839,233,8,13688,131,8,30,2013,17,3
2055,182,6,20194,300,3,35,2018,84,1
478,321,4,19889,588,5,45,2018,137,4
1766,197,9,20475,370,6,39,2008,131,1
2519,175,5,2459,279,6,44,2012,34,6
2922,213,3,9299,126,7,24,2012,182,1
1875,41,9,23306,103,3,6,2004,163,5
2724,346,2,12293,649,5,32,2002,20,3
627,353,9,8835,605,6,39,2008,60,3
2117,319,4,9660,248,5,35,2005,162,1
636,218,9,22081,572,10,10,2019,98,2
973,299,4,21669,399,3,14,2012,119,7
1520,148,6,2558,652,6,46,2006,181,2
982,163,5,25119,108,5,13,2003,133,6
2860,432,6,13830,488,7,15,2016,102,7
1816,302,3,5813,686,7,33,2007,49,5
2160,42,5,16011,132,9,23,2017,114,1
342,234,6,12509,235,7,11,2005,103,5
850,447,7,6917,667,10,21,2019,125,4
28,438,6,25417,96,2,43,2006,60,2
1631,19,1,16065,424,2,29,2012,44,4
1314,385,5,8066,646,4,48,2020,99,3
1419,118,7,4706,154,3,18,2014,114,7
2725,300,4,7914,231,1,6,2014,66,3
1639,428,7,4696,529,3,38,2010,43,5
1000,209,1,1725,124,3,40,2020,144,2
282,15,4,17679,329,4,35,2010,17,7
2989,106,3,10427,111,6,32,2006,175,7
124,60,5,607,294,8,17,2015,162,6
2164,428,6,5879,566,7,9,2002,42,1
2460,246,6,25358,655,10,23,2011,60,2
2293,339,7,12747,195,9,44,2001,19,7
133,329,1,23667,614,3,16,2015,127,1
1376,306,8,18144,302,3,33,2005,50,3
75,78,2,2900,632,3,23,2021,80,1
2681,99,2,28708,359,3,50,2012,59,5
1623,35,2,19388,420,2,26,2013,95,7
905,166,3,7841,168,4,1,2014,127,4
2457,98,7,7659,345,4,19,2018,192,7
128,332,5,23240,335,3,32,2018,165,1
2478,393,9,21269,480,3,24,2018,22,4
1501,317,5,28752,415,1,11,2011,20,1
127,273,10,5024,198,5,46,2013,144,1
1104,416,2,1808,365,9,21,2008,154,3
1617,147,10,7803,370,10,4,2001,121,1
2679,283,5,21838,378,9,26,2016,43,3
255,365,8,10860,365,5,37,2000,115,7
770,22,2,1033,466,7,36,2012,160,4
2665,37,4,2590,338,1,26,2017,128,6
2391,172,8,8902,280,6,14,2011,102,7
2297,186,7,23593,384,10,26,2019,1,6
158,55,3,19855,552,10,39,2002,193,3
348,422,6,24512,357,4,18,2020,127,1
2996,240,10,25010,298,9,1,2006,97,5
2960,53,1,23971,433,9,26,2021,64,2
184,408,1,27247,286,1,9,2011,71,7
1314,213,5,981,611,10,44,2018,115,4
418,105,6,17936,432,8,3,2008,82,5
402,200,1,16929,333,3,21,2004,159,3
469,19,10,8901,322,7,47,2002,96,4
336,4,7,23419,404,2,35,2015,61,7
2062,393,10,24471,336,5,15,2017,51,5
799,303,3,11376,361,10,46,2018,16,3
2143,252,7,26876,75,8,49,2001,49,4
2532,107,3,21246,240,6,8,2004,168,1
680,393,9,7703,283,2,2,2001,59,7
599,47,10,12383,478,3,11,2009,79,7
1384,14,5,13580,572,5,1,2009,16,4
2714,117,10,28394,326,10,24,2003,130,4
1802,22,7,12896,639,10,41,2000,113,5
133,362,4,29952,369,6,42,2011,168,5
1791,91,2,17295,314,3,43,2017,152,2
1434,26,1,12688,396,3,48,2016,143,7
376,386,6,29403,637,2,28,2006,147,2
549,431,4,21991,669,8,34,2009,78,6
943,154,6,16157,634,5,48,2008,177,2
306,321,8,5482,313,1,29,2011,123,7
528,148,10,26560,622,6,15,2011,126,5
2312,372,8,8381,217,2,4,2013,150,7
2727,193,9,12378,652,8,22,2021,41,5
777,315,1,18770,439,2,37,2007,73,7
1342,125,4,2112,175,5,39,2002,31,1
2931,140,10,8339,619,6,25,2017,86,6
1480,6,4,18574,643,8,35,2021,185,3
1074,332,1,11587,107,9,10,2021,11,3
2599,371,8,23404,632,6,37,2015,32,1
1445,89,1,6710,588,8,3,2015,159,3
1660,231,8,19552,693,1,5,2008,78,3
2068,79,2,18416,647,3,30,2017,16,2
2374,404,9,18263,301,5,34,2013,140,7
1767,264,8,14775,138,8,8,2017,89,2
1958,179,8,20596,630,3,2,2005,12,1
1897,102,3,20311,220,2,43,2004,57,4
822,449,1,22562,479,8,16,2004,82,5
2820,423,4,4230,351,6,37,2002,37,2
473,19,3,16473,444,5,6,2018,144,4
162,407,6,23921,236,9,9,2014,106,3
1641,173,3,6569,318,7,7,2017,10,2
2331,358,4,1424,306,8,29,2009,106,5
1186,317,3,20368,143,5,9,2007,90,3
1743,429,3,3118,197,4,3,2004,139,4
1677,122,9,9075,506,8,28,2009,66,2
390,95,10,9769,691,6,10,2016,108,5
1706,172,5,4805,176,4,49,2001,69,2
2852,14,10,9197,240,3,8,2005,169,5
1562,272,3,26440,441,10,46,2008,5,7
408,24,6,6635,234,3,30,2002,21,3
696,404,7,17908,277,3,1,2006,143,7
2088,50,7,21958,341,7,49,2005,141,2
733,15,6,3573,635,2,8,2019,41,6
627,217,7,9072,189,8,30,2009,18,6
2961,345,7,27486,559,5,11,2014,93,2
202,46,9,13514,152,9,46,2001,120,5
2709,81,5,21594,661,5,49,2007,101,5
2846,87,6,19141,636,6,40,2021,26,7
1734,386,8,21179,451,6,4,2018,15,1
83,116,4,27865,638,7,24,2002,93,6
627,364,7,9348,568,2,21,2021,159,3
2364,68,10,8371,536,5,22,2021,107,1
2859,208,8,15205,399,1,10,2017,143,4
96,370,9,14329,149,2,5,2007,49,6
674,189,6,2886,173,7,20,2007,99,5
1099,390,7,11019,542,5,29,2012,148,7
1564,64,8,13850,160,4,2,2018,48,4
1385,448,9,790,206,9,37,2010,165,3
115,245,4,10055,487,8,15,2013,108,5
1498,93,7,28127,491,1,22,2013,87,4
2823,138,10,18866,443,5,48,2000,115,7
2170,52,8,26504,174,8,12,2007,53,7
2377,381,5,4940,371,10,21,2000,161,2
1630,398,7,9201,631,4,20,2008,72,5
1114,436,7,1236,137,7,24,2015,156,4
1209,144,3,20427,555,7,11,2010,57,1
1917,70,10,29225,455,6,42,2003,141,6
2384,74,7,1607,76,2,50,2014,11,2
2451,379,8,7111,385,2,22,2007,54,2
1912,174,8,22631,543,5,47,2014,139,4
2565,15,2,7140,642,9,33,2003,198,3
1272,58,3,15492,278,4,19,2006,62,5
2019,17,10,25076,615,8,38,2003,136,5
2136,379,5,1358,515,2,28,2001,13,4
2017,300,3,19388,376,6,13,2019,124,1
1350,83,1,9479,467,1,48,2010,26,7
869,167,4,8430,526,2,46,2018,192,3
193,310,1,22548,158,8,23,2002,120,3
431,246,5,24145,589,6,17,2003,39,4
1716,333,9,25721,203,5,32,2002,195,4
2189,415,6,6427,688,8,27,2000,141,4
32,181,1,2526,306,1,26,2013,181,4
437,280,3,716,445,6,15,2012,161,3
2877,396,6,8699,126,9,49,2001,66,1
1448,388,6,27912,377,2,26,2002,37,1
1763,147,5,6994,405,5,5,2011,122,1
881,97,10,2790,278,1,44,2013,29,2
1167,418,2,14433,690,1,9,2020,96,5
2212,79,7,26240,274,7,37,2018,143,5
336,280,1,13425,664,8,36,2011,40,3
974,189,6,20124,380,6,2,2000,105,4
1006,75,6,20367,664,6,16,2020,15,3
2410,10,4,8801,250,2,25,2015,17,5
579,103,10,16573,367,5,39,2005,166,7
1438,145,2,1501,663,1,29,2018,48,3
1470,157,6,1188,175,7,16,2012,70,6
2602,317,3,4286,398,6,32,2021,131,2
512,81,2,5180,508,5,21,2008,135,5
429,205,6,21981,450,10,46,2018,155,6
1724,127,3,9208,672,6,32,2015,42,4
2836,440,3,24337,426,9,20,2021,54,1
2567,358,10,29649,458,5,9,2001,178,3
1455,426,3,20050,257,6,32,2005,150,4
1610,161,1,27366,664,5,45,2000,187,2
1804,369,5,24732,399,1,37,2011,126,2
136,23,10,6756,535,4,31,2002,37,7
2875,65,1,20085,470,5,6,2005,191,4
577,426,7,27695,138,8,50,2007,17,5
1366,9,5,2715,447,10,29,2016,145,5
1946,420,3,10557,300,2,49,2001,59,7
2157,314,10,24230,87,5,28,2006,1,7
1239,439,2,21153,102,9,47,2013,156,3
2791,301,7,20921,509,6,2,2015,171,1
2950,336,3,17492,177,3,32,2007,162,7
2320,450,5,6997,626,10,34,2010,54,6
35,264,5,5074,281,4,4,2000,84,4
1747,251,5,12668,384,3,21,2018,194,2
2107,217,1,11114,430,4,48,2003,76,7
2323,406,10,27412,638,8,45,2016,3,1
2468,112,6,7593,265,4,41,2002,180,4
1248,161,10,757,363,5,41,2002,194,2
542,379,5,13863,232,9,13,2012,57,5
2142,146,2,10065,109,10,35,2002,165,3
1349,316,9,13381,474,5,24,2008,131,5
1825,442,5,9229,561,1,14,2018,178,4
1134,37,8,27661,83,3,27,2008,31,7
1928,195,5,6799,225,7,23,2016,165,3
2279,189,6,17736,570,8,8,2007,156,2
2309,329,8,25377,608,5,15,2017,65,7
674,193,2,21621,501,1,50,2019,64,4
2867,427,4,12499,463,7,48,2014,90,7
1156,88,7,4740,619,3,3,2006,81,4
2993,82,4,15733,81,3,23,2014,91,3
2597,118,3,14646,566,8,21,2017,71,6
261,405,8,2131,579,5,9,2009,85,6
426,39,8,21509,180,2,21,2021,71,7
1361,406,9,18774,187,10,23,2009,62,6
1231,316,8,16612,326,5,25,2002,107,6
883,46,4,4839,417,1,5,2002,45,3
1804,102,9,20980,500,8,48,2012,48,5
366,125,10,24321,503,4,8,2020,11,5
480,270,2,2063,456,6,16,2012,17,7
778,268,2,19814,91,4,19,2010,73,2
1599,88,5,25810,589,3,44,2020,81,2
1277,112,9,22918,343,1,34,2002,78,1
554,444,10,15763,217,3,47,2003,113,5
1909,248,9,18067,592,1,47,2005,81,5
2,142,8,1215,276,9,33,2008,182,5
1430,214,3,28309,549,2,37,2009,185,6
2500,363,6,12818,618,7,41,2007,95,4
1400,279,1,20842,641,4,15,2004,99,6
850,296,4,8038,576,2,3,2001,74,6
374,91,8,21862,135,4,34,2014,194,3
322,262,7,23525,277,2,46,2012,197,1
1766,42,1,27703,294,7,41,2002,48,6
1786,219,5,1549,654,5,38,2021,62,2
961,282,9,20583,501,9,19,2009,142,1
1985,36,1,21870,176,1,27,2000,77,5
261,68,7,21969,696,8,48,2006,4,7
849,156,9,244,547,2,30,2012,120,2
81,295,8,23869,543,6,18,2012,90,2
2803,361,7,23915,459,3,15,2005,153,4
710,353,5,24748,647,5,3,2015,39,7
2281,104,7,6751,520,2,12,2002,111,6
2311,406,6,2111,323,9,12,2014,73,5
1717,341,4,10361,231,4,11,2011,40,2
846,58,10,27602,605,7,18,2015,152,7
20,335,4,19661,571,4,9,2009,91,4
953,93,4,969,436,10,10,2005,38,7
2220,324,1,1865,555,4,44,2006,43,4
1965,224,2,25010,458,3,9,2008,148,1
1917,78,6,2687,650,4,11,2001,83,1
2918,164,5,4825,277,8,5,2014,166,3
761,301,1,16760,242,4,4,2020,70,2
1596,381,6,8503,545,4,39,2018,151,3
1848,250,2,26301,348,10,24,2003,60,6
704,222,4,1983,262,7,46,2019,125,3
258,230,10,795,95,10,11,2014,70,1
1687,132,1,4445,78,8,28,2001,69,2
881,351,10,16462,311,8,13,2020,126,3
1305,292,9,1617,112,3,21,2019,60,3
1039,59,3,11358,457,10,44,2007,30,2
419,9,5,2871,176,6,25,2005,145,1
2928,377,10,3689,528,8,30,2012,162,6
